parameter,location,species,year,datavalue
NuSEDS counts by stream,TURTLE CREEK,Chum,1990,250
NuSEDS counts by stream,TURTLE CREEK,Chum,1991,50
NuSEDS counts by stream,TURTLE CREEK,Chum,1993,200
NuSEDS counts by stream,TURTLE CREEK,Chum,1994,80
NuSEDS counts by stream,TURTLE CREEK,Chum,1995,85
NuSEDS counts by stream,TURTLE CREEK,Chum,1996,120
NuSEDS counts by stream,TURTLE CREEK,Chum,1997,120
NuSEDS counts by stream,TURTLE CREEK,Chum,1998,450
NuSEDS counts by stream,TURTLE CREEK,Chum,1999,40
NuSEDS counts by stream,TURTLE CREEK,Chum,2000,100
NuSEDS counts by stream,TURTLE CREEK,Chum,2002,500
NuSEDS counts by stream,TURTLE CREEK,Chum,2003,150
NuSEDS counts by stream,TURTLE CREEK,Chum,2004,150
NuSEDS counts by stream,TURTLE CREEK,Chum,2005,200
NuSEDS counts by stream,TURTLE CREEK,Chum,2006,400
NuSEDS counts by stream,TURTLE CREEK,Chum,2007,50
NuSEDS counts by stream,TURTLE CREEK,Chum,2008,100
NuSEDS counts by stream,TURTLE CREEK,Chum,2009,400
NuSEDS counts by stream,TURTLE CREEK,Chum,2010,200
NuSEDS counts by stream,TURTLE CREEK,Chum,2011,50
NuSEDS counts by stream,TURTLE CREEK,Chum,2013,80
NuSEDS counts by stream,TURTLE CREEK,Chum,2014,140
NuSEDS counts by stream,TURTLE CREEK,Chum,2015,190
NuSEDS counts by stream,TURTLE CREEK,Chum,2016,20
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1950,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1951,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1952,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1953,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1954,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1955,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1956,75
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1957,1500
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1958,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1959,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1960,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1961,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1962,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1963,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1964,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1965,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1966,400
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1967,75
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1968,200
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1969,25
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1970,25
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1985,50
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1986,25
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1987,25
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1988,35
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1989,30
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1990,75
NuSEDS counts by stream,TUWARTZ CREEK,Chum,1991,20
NuSEDS counts by stream,TYLER CREEK,Chum,1950,3500
NuSEDS counts by stream,TYLER CREEK,Chum,1951,400
NuSEDS counts by stream,TYLER CREEK,Chum,1953,400
NuSEDS counts by stream,TYLER CREEK,Chum,1954,1500
NuSEDS counts by stream,TYLER CREEK,Chum,1955,25
NuSEDS counts by stream,TYLER CREEK,Chum,1956,400
NuSEDS counts by stream,TYLER CREEK,Chum,1957,7500
NuSEDS counts by stream,TYLER CREEK,Chum,1958,7500
NuSEDS counts by stream,TYLER CREEK,Chum,1959,200
NuSEDS counts by stream,TYLER CREEK,Chum,1960,3500
NuSEDS counts by stream,TYLER CREEK,Chum,1961,3500
NuSEDS counts by stream,TYLER CREEK,Chum,1962,15000
NuSEDS counts by stream,TYLER CREEK,Chum,1963,400
NuSEDS counts by stream,TYLER CREEK,Chum,1964,15000
NuSEDS counts by stream,TYLER CREEK,Chum,1965,3500
NuSEDS counts by stream,TYLER CREEK,Chum,1969,1400
NuSEDS counts by stream,TYLER CREEK,Chum,1970,3500
NuSEDS counts by stream,TYLER CREEK,Chum,1971,4000
NuSEDS counts by stream,TYLER CREEK,Chum,1972,7500
NuSEDS counts by stream,TYLER CREEK,Chum,1973,15000
NuSEDS counts by stream,TYLER CREEK,Chum,1974,3000
NuSEDS counts by stream,TYLER CREEK,Chum,1975,7000
NuSEDS counts by stream,TYLER CREEK,Chum,1976,1500
NuSEDS counts by stream,TYLER CREEK,Chum,1977,1800
NuSEDS counts by stream,TYLER CREEK,Chum,1978,200
NuSEDS counts by stream,TYLER CREEK,Chum,1979,2500
NuSEDS counts by stream,TYLER CREEK,Chum,1980,4000
NuSEDS counts by stream,TYLER CREEK,Chum,1981,4000
NuSEDS counts by stream,TYLER CREEK,Chum,1982,6000
NuSEDS counts by stream,TYLER CREEK,Chum,1983,4000
NuSEDS counts by stream,TYLER CREEK,Chum,1984,1500
NuSEDS counts by stream,TYLER CREEK,Chum,1985,2850
NuSEDS counts by stream,TYLER CREEK,Chum,1986,1900
NuSEDS counts by stream,TYLER CREEK,Chum,1987,2500
NuSEDS counts by stream,TYLER CREEK,Chum,1988,5000
NuSEDS counts by stream,TYLER CREEK,Chum,1989,3700
NuSEDS counts by stream,TYLER CREEK,Chum,1990,5200
NuSEDS counts by stream,TYLER CREEK,Chum,1991,3300
NuSEDS counts by stream,TYLER CREEK,Chum,1992,1900
NuSEDS counts by stream,TYLER CREEK,Chum,1993,1250
NuSEDS counts by stream,TYLER CREEK,Chum,1994,2000
NuSEDS counts by stream,TYLER CREEK,Chum,1995,2000
NuSEDS counts by stream,TYLER CREEK,Chum,1996,4200
NuSEDS counts by stream,TYLER CREEK,Chum,1997,2300
NuSEDS counts by stream,TYLER CREEK,Chum,1998,11500
NuSEDS counts by stream,TYLER CREEK,Chum,1999,1500
NuSEDS counts by stream,TYLER CREEK,Chum,2000,2200
NuSEDS counts by stream,TYLER CREEK,Chum,2001,2500
NuSEDS counts by stream,TYLER CREEK,Chum,2002,1900
NuSEDS counts by stream,TYLER CREEK,Chum,2003,6500
NuSEDS counts by stream,TYLER CREEK,Chum,2004,4500
NuSEDS counts by stream,TYLER CREEK,Chum,2005,3300
NuSEDS counts by stream,TYLER CREEK,Chum,2006,3000
NuSEDS counts by stream,TYLER CREEK,Chum,2007,1500
NuSEDS counts by stream,TYLER CREEK,Chum,2008,1350
NuSEDS counts by stream,TYLER CREEK,Chum,2010,2250
NuSEDS counts by stream,TYLER CREEK,Chum,2011,7000
NuSEDS counts by stream,TYLER CREEK,Chum,2012,2750
NuSEDS counts by stream,TYLER CREEK,Chum,2013,2200
NuSEDS counts by stream,TYLER CREEK,Chum,2014,1600
NuSEDS counts by stream,TYLER CREEK,Chum,2015,3600
NuSEDS counts by stream,TYLER CREEK,Chum,2016,650
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1983,30
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1984,20
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1985,25
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1986,75
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1987,50
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1988,200
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1989,50
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1990,40
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1992,25
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1993,40
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1994,20
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1995,16
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1996,1
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1998,40
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,1999,5
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2000,10
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2001,20
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2003,75
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2004,12
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2006,180
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2007,14
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2009,40
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2010,70
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2011,5
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2013,22
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2014,65
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2015,370
NuSEDS counts by stream,VERNEY PASSAGE CREEK,Chum,2016,66
NuSEDS counts by stream,WAHGILAH CREEK,Chum,1985,75
NuSEDS counts by stream,WAHOO CREEK,Chum,1963,400
NuSEDS counts by stream,WAHOO CREEK,Chum,1964,750
NuSEDS counts by stream,WAHOO CREEK,Chum,1967,3500
NuSEDS counts by stream,WAHOO CREEK,Chum,1968,7500
NuSEDS counts by stream,WAHOO CREEK,Chum,1969,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1970,750
NuSEDS counts by stream,WAHOO CREEK,Chum,1971,750
NuSEDS counts by stream,WAHOO CREEK,Chum,1972,750
NuSEDS counts by stream,WAHOO CREEK,Chum,1973,250
NuSEDS counts by stream,WAHOO CREEK,Chum,1974,1000
NuSEDS counts by stream,WAHOO CREEK,Chum,1975,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1976,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1977,500
NuSEDS counts by stream,WAHOO CREEK,Chum,1978,400
NuSEDS counts by stream,WAHOO CREEK,Chum,1979,50
NuSEDS counts by stream,WAHOO CREEK,Chum,1980,25
NuSEDS counts by stream,WAHOO CREEK,Chum,1981,200
NuSEDS counts by stream,WAHOO CREEK,Chum,1982,300
NuSEDS counts by stream,WAHOO CREEK,Chum,1983,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1984,300
NuSEDS counts by stream,WAHOO CREEK,Chum,1985,250
NuSEDS counts by stream,WAHOO CREEK,Chum,1986,300
NuSEDS counts by stream,WAHOO CREEK,Chum,1987,250
NuSEDS counts by stream,WAHOO CREEK,Chum,1988,1500
NuSEDS counts by stream,WAHOO CREEK,Chum,1989,200
NuSEDS counts by stream,WAHOO CREEK,Chum,1990,300
NuSEDS counts by stream,WAHOO CREEK,Chum,1991,250
NuSEDS counts by stream,WAHOO CREEK,Chum,1992,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1993,100
NuSEDS counts by stream,WAHOO CREEK,Chum,1994,1500
NuSEDS counts by stream,WAHOO CREEK,Chum,1995,150
NuSEDS counts by stream,WAHOO CREEK,Chum,1996,70
NuSEDS counts by stream,WAHOO CREEK,Chum,1997,20
NuSEDS counts by stream,WAHOO CREEK,Chum,1998,200
NuSEDS counts by stream,WAHOO CREEK,Chum,1999,40
NuSEDS counts by stream,WAHOO CREEK,Chum,2000,30
NuSEDS counts by stream,WAHOO CREEK,Chum,2001,30
NuSEDS counts by stream,WAHOO CREEK,Chum,2002,180
NuSEDS counts by stream,WAHOO CREEK,Chum,2003,140
NuSEDS counts by stream,WAHOO CREEK,Chum,2004,400
NuSEDS counts by stream,WAHOO CREEK,Chum,2005,200
NuSEDS counts by stream,WAHOO CREEK,Chum,2006,200
NuSEDS counts by stream,WAHOO CREEK,Chum,2007,65
NuSEDS counts by stream,WAHOO CREEK,Chum,2008,10
NuSEDS counts by stream,WAHOO CREEK,Chum,2009,70
NuSEDS counts by stream,WAHOO CREEK,Chum,2010,65
NuSEDS counts by stream,WAHOO CREEK,Chum,2011,190
NuSEDS counts by stream,WAHOO CREEK,Chum,2012,100
NuSEDS counts by stream,WAHOO CREEK,Chum,2013,74
NuSEDS counts by stream,WAHOO CREEK,Chum,2014,110
NuSEDS counts by stream,WAHOO CREEK,Chum,2015,100
NuSEDS counts by stream,WAHOO CREEK,Chum,2016,340
NuSEDS counts by stream,WAHOO CREEK,Chum,2017,30
NuSEDS counts by stream,WALE CREEK,Chum,1950,400
NuSEDS counts by stream,WALE CREEK,Chum,1951,500
NuSEDS counts by stream,WALE CREEK,Chum,1953,3500
NuSEDS counts by stream,WALE CREEK,Chum,1954,3500
NuSEDS counts by stream,WALE CREEK,Chum,1955,1500
NuSEDS counts by stream,WALE CREEK,Chum,1956,750
NuSEDS counts by stream,WALE CREEK,Chum,1957,75
NuSEDS counts by stream,WALE CREEK,Chum,1959,25
NuSEDS counts by stream,WALE CREEK,Chum,1960,75
NuSEDS counts by stream,WALE CREEK,Chum,1967,75
NuSEDS counts by stream,WALE CREEK,Chum,1970,75
NuSEDS counts by stream,WALE CREEK,Chum,1971,25
NuSEDS counts by stream,WALE CREEK,Chum,1973,30
NuSEDS counts by stream,WALE CREEK,Chum,1974,20
NuSEDS counts by stream,WALE CREEK,Chum,1977,20
NuSEDS counts by stream,WALE CREEK,Chum,1978,25
NuSEDS counts by stream,WALE CREEK,Chum,1979,10
NuSEDS counts by stream,WALE CREEK,Chum,1980,25
NuSEDS counts by stream,WALE CREEK,Chum,1981,75
NuSEDS counts by stream,WALE CREEK,Chum,1982,50
NuSEDS counts by stream,WALE CREEK,Chum,1983,20
NuSEDS counts by stream,WALE CREEK,Chum,1985,350
NuSEDS counts by stream,WALE CREEK,Chum,1986,50
NuSEDS counts by stream,WALE CREEK,Chum,1987,20
NuSEDS counts by stream,WALE CREEK,Chum,1990,25
NuSEDS counts by stream,WALE CREEK,Chum,1992,6
NuSEDS counts by stream,WALKER ISLAND CREEK,Chum,2003,150
NuSEDS counts by stream,WALKER ISLAND CREEK,Chum,2004,270
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1950,3500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1951,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1952,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1953,750
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1954,3500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1955,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1956,3500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1957,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1958,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1959,200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1960,25
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1961,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1962,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1963,200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1964,75
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1965,1200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1966,3000
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1967,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1968,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1969,200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1970,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1971,1500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1972,500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1973,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1974,200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1975,150
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1976,1100
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1977,3700
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1978,1250
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1979,500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1980,100
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1981,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1982,375
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1983,300
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1984,260
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1986,400
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1987,20
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1988,800
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1989,700
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1990,500
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1991,308
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1992,40
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1993,300
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1995,50
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,1998,100
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,2001,50
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,2004,100
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,2013,20
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,2015,200
NuSEDS counts by stream,WALKER LAKE CREEK,Chum,2017,110
NuSEDS counts by stream,WALKUM CREEK,Chum,1950,7500
NuSEDS counts by stream,WALKUM CREEK,Chum,1951,3500
NuSEDS counts by stream,WALKUM CREEK,Chum,1952,7500
NuSEDS counts by stream,WALKUM CREEK,Chum,1953,7500
NuSEDS counts by stream,WALKUM CREEK,Chum,1954,5000
NuSEDS counts by stream,WALKUM CREEK,Chum,1955,3500
NuSEDS counts by stream,WALKUM CREEK,Chum,1956,9000
NuSEDS counts by stream,WALKUM CREEK,Chum,1957,1500
NuSEDS counts by stream,WALKUM CREEK,Chum,1958,1500
NuSEDS counts by stream,WALKUM CREEK,Chum,1959,7500
NuSEDS counts by stream,WALKUM CREEK,Chum,1960,1500
NuSEDS counts by stream,WALKUM CREEK,Chum,1961,750
NuSEDS counts by stream,WALKUM CREEK,Chum,1962,1500
NuSEDS counts by stream,WALKUM CREEK,Chum,1963,750
NuSEDS counts by stream,WALKUM CREEK,Chum,1964,400
NuSEDS counts by stream,WALKUM CREEK,Chum,1965,25
NuSEDS counts by stream,WALKUM CREEK,Chum,1966,25
NuSEDS counts by stream,WALKUM CREEK,Chum,1967,25
NuSEDS counts by stream,WALKUM CREEK,Chum,1968,75
NuSEDS counts by stream,WALKUM CREEK,Chum,1969,400
NuSEDS counts by stream,WALKUM CREEK,Chum,1971,3000
NuSEDS counts by stream,WALKUM CREEK,Chum,1972,2500
NuSEDS counts by stream,WALKUM CREEK,Chum,1973,9000
NuSEDS counts by stream,WALKUM CREEK,Chum,1974,7500
NuSEDS counts by stream,WALKUM CREEK,Chum,1975,2500
NuSEDS counts by stream,WALKUM CREEK,Chum,1976,500
NuSEDS counts by stream,WALKUM CREEK,Chum,1977,2000
NuSEDS counts by stream,WALKUM CREEK,Chum,1978,3000
NuSEDS counts by stream,WALKUM CREEK,Chum,1979,750
NuSEDS counts by stream,WALKUM CREEK,Chum,1980,3000
NuSEDS counts by stream,WALKUM CREEK,Chum,1981,3000
NuSEDS counts by stream,WALKUM CREEK,Chum,1982,8000
NuSEDS counts by stream,WALKUM CREEK,Chum,1983,3000
NuSEDS counts by stream,WALKUM CREEK,Chum,1984,700
NuSEDS counts by stream,WALKUM CREEK,Chum,1985,3500
NuSEDS counts by stream,WALKUM CREEK,Chum,1986,5000
NuSEDS counts by stream,WALKUM CREEK,Chum,1987,2500
NuSEDS counts by stream,WALKUM CREEK,Chum,1988,2500
NuSEDS counts by stream,WALKUM CREEK,Chum,1989,500
NuSEDS counts by stream,WALKUM CREEK,Chum,1990,1600
NuSEDS counts by stream,WALKUM CREEK,Chum,1991,1000
NuSEDS counts by stream,WALKUM CREEK,Chum,1992,500
NuSEDS counts by stream,WALKUM CREEK,Chum,1993,100
NuSEDS counts by stream,WALKUM CREEK,Chum,1994,300
NuSEDS counts by stream,WALKUM CREEK,Chum,1995,1500
NuSEDS counts by stream,WALKUM CREEK,Chum,1996,400
NuSEDS counts by stream,WALKUM CREEK,Chum,1998,600
NuSEDS counts by stream,WALKUM CREEK,Chum,1999,250
NuSEDS counts by stream,WALKUM CREEK,Chum,2001,600
NuSEDS counts by stream,WALKUM CREEK,Chum,2003,4000
NuSEDS counts by stream,WALKUM CREEK,Chum,2004,1800
NuSEDS counts by stream,WALKUM CREEK,Chum,2005,1350
NuSEDS counts by stream,WALKUM CREEK,Chum,2008,854
NuSEDS counts by stream,WALKUM CREEK,Chum,2010,400
NuSEDS counts by stream,WALKUM CREEK,Chum,2011,600
NuSEDS counts by stream,WALKUM CREEK,Chum,2016,180
NuSEDS counts by stream,WALKUM CREEK,Chum,2017,500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1950,35000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1951,35000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1952,7500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1953,35000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1955,750
NuSEDS counts by stream,WANNOCK RIVER,Chum,1956,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1957,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1958,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1961,3500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1962,3500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1963,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1964,35000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1966,3500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1967,7500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1968,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1969,7500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1970,7500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1971,1800
NuSEDS counts by stream,WANNOCK RIVER,Chum,1972,8000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1973,9000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1974,35000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1975,8000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1976,1500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1977,2000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1978,30000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1979,10000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1980,1500
NuSEDS counts by stream,WANNOCK RIVER,Chum,1981,4000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1982,25000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1983,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1984,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1985,5000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1986,25000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1987,25000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1988,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1989,8000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1990,10000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1991,4000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1992,9000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1993,7000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1994,4000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1995,15000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1996,4000
NuSEDS counts by stream,WANNOCK RIVER,Chum,1997,2000
NuSEDS counts by stream,WASHWASH RIVER,Chum,1975,25
NuSEDS counts by stream,WASHWASH RIVER,Chum,1984,1
NuSEDS counts by stream,WASHWASH RIVER,Chum,1988,1
NuSEDS counts by stream,WASHWASH RIVER,Chum,1989,6
NuSEDS counts by stream,WASHWASH RIVER,Chum,2003,100
NuSEDS counts by stream,WATHL CREEK,Chum,1950,1500
NuSEDS counts by stream,WATHL CREEK,Chum,1951,1200
NuSEDS counts by stream,WATHL CREEK,Chum,1953,1500
NuSEDS counts by stream,WATHL CREEK,Chum,1954,1500
NuSEDS counts by stream,WATHL CREEK,Chum,1955,750
NuSEDS counts by stream,WATHL CREEK,Chum,1956,400
NuSEDS counts by stream,WATHL CREEK,Chum,1957,400
NuSEDS counts by stream,WATHL CREEK,Chum,1958,3500
NuSEDS counts by stream,WATHL CREEK,Chum,1959,200
NuSEDS counts by stream,WATHL CREEK,Chum,1960,400
NuSEDS counts by stream,WATHL CREEK,Chum,1961,75
NuSEDS counts by stream,WATHL CREEK,Chum,1962,3500
NuSEDS counts by stream,WATHL CREEK,Chum,1963,200
NuSEDS counts by stream,WATHL CREEK,Chum,1964,200
NuSEDS counts by stream,WATHL CREEK,Chum,1966,400
NuSEDS counts by stream,WATHL CREEK,Chum,1968,200
NuSEDS counts by stream,WATHL CREEK,Chum,1969,25
NuSEDS counts by stream,WATHL CREEK,Chum,1970,25
NuSEDS counts by stream,WATHL CREEK,Chum,1972,75
NuSEDS counts by stream,WATHL CREEK,Chum,1973,50
NuSEDS counts by stream,WATHL CREEK,Chum,1974,40
NuSEDS counts by stream,WATHL CREEK,Chum,1976,10
NuSEDS counts by stream,WATHL CREEK,Chum,1977,25
NuSEDS counts by stream,WATHL CREEK,Chum,1978,40
NuSEDS counts by stream,WATHL CREEK,Chum,1980,10
NuSEDS counts by stream,WATHL CREEK,Chum,1982,30
NuSEDS counts by stream,WATHL CREEK,Chum,1983,20
NuSEDS counts by stream,WATHL CREEK,Chum,1985,10
NuSEDS counts by stream,WATHL CREEK,Chum,1986,50
NuSEDS counts by stream,WATHL CREEK,Chum,1987,50
NuSEDS counts by stream,WATHL CREEK,Chum,1989,250
NuSEDS counts by stream,WATHL CREEK,Chum,1990,100
NuSEDS counts by stream,WATHL CREEK,Chum,1991,50
NuSEDS counts by stream,WATHL CREEK,Chum,1994,160
NuSEDS counts by stream,WATHL CREEK,Chum,1995,45
NuSEDS counts by stream,WATHL CREEK,Chum,1996,75
NuSEDS counts by stream,WATHL CREEK,Chum,1998,50
NuSEDS counts by stream,WATHL CREEK,Chum,1999,20
NuSEDS counts by stream,WATHL CREEK,Chum,2000,30
NuSEDS counts by stream,WATHL CREEK,Chum,2002,50
NuSEDS counts by stream,WATHL CREEK,Chum,2003,570
NuSEDS counts by stream,WATHL CREEK,Chum,2004,400
NuSEDS counts by stream,WATHL CREEK,Chum,2005,380
NuSEDS counts by stream,WATHL CREEK,Chum,2006,95
NuSEDS counts by stream,WATHL CREEK,Chum,2007,20
NuSEDS counts by stream,WATHL CREEK,Chum,2009,150
NuSEDS counts by stream,WATHL CREEK,Chum,2011,130
NuSEDS counts by stream,WATHL CREEK,Chum,2012,30
NuSEDS counts by stream,WATHL CREEK,Chum,2013,65
NuSEDS counts by stream,WATHL CREEK,Chum,2014,55
NuSEDS counts by stream,WATHL CREEK,Chum,2015,360
NuSEDS counts by stream,WATHL CREEK,Chum,2016,420
NuSEDS counts by stream,WATHL CREEK,Chum,2017,140
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1950,750
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1951,900
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1952,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1953,200
